value
"2019:10:31:22:38:00,689,107604,37.47620485134394,38.116116312143276,34.310735329998714,0,0,250,1556088761,330,300,2400,0,0,6.994059379441751,22.430763864635807,127.55436350675956,129.2014358187731,457632,0.13978472427490488,6152,0,0,2,0,202,0,2,0,0,59.94448281498932,0,1,309.49291038846087,0,107,316,0,59.86372329726043"
