value
"2019:01:03:11:21:00,656;107605;202;300;1546495859;384909;22.1;295.1;125.6;125.5;0;0;0.12;0;0;2400;59.99;59.91;178;0;0;7;330;0;250;0;37.3;37.1;34.4;5278;111;0;302;1;4096;0;32768;2;0"
