value
"2019:01:04:00:57:00,953;107605;202;300;1546544822;385654;24.8;317.9;130.4;130.9;0;0;0.14;0;0;2400;59.96;60.05;200;0;0;7;330;0;250;0;22.8;22.5;20.8;5278;111;0;302;1;0;0;32768;2;0"
