value
"2019:02:14:10:13:00,250,107602,18.478242060579806,18.309405085958065,16.689058090929848,0,0,250,1556069528,330,300,2400,0,0,6.94167919848951,22.729433515569692,131.0241929727461,132.259402560319,457608,0.5270877984917024,6152,6013,0,2,0,202,0,2,0,0,59.987765913883706,0,1,320.7669343109548,0,107,265,0,59.90267982947462"
