value
"2019:06:08:06:44:01,340,107604,24.494249014811793,24.87420011449067,21.821604520388064,122,0,250,1556088733,330,300,2400,1,0,6.8572668870401685,107.47825819724821,127.88081371945664,128.50628708283276,457632,0.1237232199836876,6152,6013,0,2,32768,202,0,2,0,3,59.991520615763,67,1,310.3410858282201,0,107,251,0,60.091651580520846"
