value
"2019:06:01:16:50:03,460,107604,19.547881723487535,19.678065790720936,18.417053328526162,0,0,250,1552623728,330,300,2400,0,0,6.81752919606879,22.413086321327135,129.30008009869852,130.49817865295554,427671,0.13264743687512237,5917,0,0,1024,32768,202,0,2,0,0,60.06892525556061,0,8,315.7562957362854,0,107,310,0,60.156694510192025"
