value
"2019:01:02:10:19:01,812;107605;202;300;1546405734;384777;22.5;313.8;128.3;128.6;0;0;0.14;0;0;2400;60.01;60.1;268;0;0;7;330;0;250;0;35;34.8;32.8;5275;107;2;0;1;0;0;32768;2;0"
