value
"2019:01:03:13:09:01,890;107605;202;300;1546502340;384948;22.6;313.1;128.6;129.1;0;0;0.14;0;0;2400;59.93;59.84;155;0;0;7;330;0;250;0;37.4;37.2;34.3;5278;111;0;302;1;0;0;32768;2;0"
