value
"2019:06:13:18:26:00,444,107601,29.42888610670052,28.155928321976535,26.418183026548647,0,0,250,1556088785,330,300,2400,0,0,6.987573758611688,22.41198821327598,127.9396654421682,129.69565170032328,457632,0.13920407048684866,6152,0,0,2,0,202,0,2,0,2,59.99522402293129,0,1,314.85303631574277,0,111,258,0,59.892476639466935"
