value
"2019:01:02:20:12:15,312;107605;202;300;1546441328;384877;22.6;313;128.3;128.9;0;0;0.14;0;0;2400;59.99;59.9;171;0;0;7;330;0;250;0;30.3;29.9;28;5275;107;2;0;1;0;0;32768;2;0"
