value
"2019:07:11:05:52:00,247,107602,27.27795604309649,28.834981084479658,23.739100775475528,122,0,654,1556088592,330,300,2400,145,0,6.820055058755315,100.41170734427288,129.47180879105434,130.77767520402705,457632,0.5581612978751946,6152,6013,0,0,0,202,0,2,256,3,59.923516418484844,71,1,369.12899255685625,545,111,193,129,59.91789339168718"
