value
"2019:01:04:08:24:00,921;107605;202;300;1546571643;385651;22.5;314.4;128.3;129.1;0;0;0.16;0;0;2400;60.02;59.93;200;0;0;7;330;0;250;0;24.4;24.1;22.7;5280;12;1024;6004;1;0;0;32768;2;0"
