value
"2019:01:03:12:23:00,031;107605;202;300;1546499578;384952;22.5;310.4;127.4;128.2;0;0;0.16;0;0;2400;60.01;60.09;155;0;0;7;330;0;250;0;37.2;37;34;5278;111;0;302;1;0;0;32768;2;0"
