value
"2019:01:02:15:48:03,015;107605;202;300;1546425477;384807;22.5;312.4;127.7;128.6;0;0;0.14;0;0;2400;59.97;60.06;268;0;0;7;330;0;250;0;37.4;36.9;34.1;5275;107;2;0;1;0;0;32768;2;0"
