value
"2019:08:18:15:30:00,766,107604,22.948397878628747,22.343037506060135,19.20743018264329,91,0,622,1556088785,330,300,2400,0,0,7.360286094260809,88.73804540265118,130.55799182399642,130.53465970251054,457632,0.5375893921829993,6152,0,0,8,32768,202,0,2,256,0,60.02194481437196,32,0,368.20766128382087,0,107,315,26,60.07928985315288"
