value
"2019:08:08:16:52:01,436,107604,15.978365133676645,15.606965488671008,14.116709251207016,0,0,250,1556087965,330,300,2400,0,8,6.989792804204626,74.02919858969835,132.6763608333509,133.54075027469952,457632,0.12919976053546633,6152,6002,0,2,0,202,0,2,0,0,59.98246702785924,0,1,364.8756841035618,426,111,202,0,59.90349422929757"
