value
"2019:01:17:10:03:00,468;107605;202;300;1547700822;392640;22.2;312.7;127.7;129;0;0;0.14;0;0;2400;59.99;60.07;310;0;0;7;330;0;250;0;35.1;34.9;33;5306;111;0;6000;1;0;0;0;2;0"
