value
"2019:02:28:03:04:01,265,107604,27.495808414828936,26.415748728904873,26.190505773785116,0,0,250,1556088676,330,300,2400,0,0,6.99887975443562,22.51728982669665,129.48187679285402,130.96058220846825,457632,0.13403034554496118,6152,0,0,0,0,202,0,2,0,0,59.98968056816139,0,1,317.58844591158197,0,111,160,14,59.89965558192694"
