value
"2019:01:03:03:29:01,218;107605;202;300;1546467538;384849;22.7;315;129.5;130.3;0;0;0.14;0;0;2400;60;60.08;178;0;0;7;330;0;250;0;25.9;25.5;23.9;5275;107;2;0;1;0;0;32768;2;0"
