value
"2019:01:02:12:13:00,031;107605;202;300;1546412574;384809;22.5;311.3;127.4;128.2;0;0;0.14;0;0;2400;59.98;59.89;268;0;0;7;330;0;250;0;36.9;36.8;33.4;5275;107;2;0;1;0;0;32768;2;0"
