value
"2019:06:26:18:47:00,611,107604,19.667875149787598,19.891505204152505,17.964745583118837,0,0,250,1556088771,330,300,2400,0,0,6.77942179754973,22.425485642277636,128.63878973288809,128.93027974422677,457632,0.13953075575271215,6152,6002,0,0,32768,202,0,2,0,0,60.039126680942275,0,1,314.4409966045452,0,107,272,0,60.12014281152093"
