value
"2019:07:26:17:08:00,047,107604,21.872517177815098,22.047919904213632,20.031005108083264,0,0,250,1552852081,330,300,2400,0,0,6.789215885824888,22.36362741253215,127.8557100747974,129.15145674551567,430237,0.13742844789911032,5928,0,0,0,32768,202,0,2,0,0,59.97205896219791,0,1,310.3729667888585,0,111,300,0,59.86067767928573"
