value
"2019:01:17:19:34:30,265;107605;202;300;1547735111;393036;22.5;315.8;129.5;130.8;0;0;0.14;0;0;2400;60;60.09;221;0;0;7;330;0;250;0;22.3;22.2;19.7;5309;107;2;0;1;0;0;0;2;0"
