value
"2019:01:03:07:17:00,984;107605;202;300;1546481218;384830;22.5;315.8;129;129.9;0;0;0.14;0;0;2400;60.04;60.12;178;0;0;7;330;0;250;0;24.9;24.6;23.3;5276;111;0;0;1;0;0;32768;2;0"
