value
"2019:09:13:03:55:00,341,107603,23.93689428094367,23.21978595773471,23.392887734844404,0,0,250,1556088695,330,300,2400,0,0,6.778234845902261,22.546887053417596,128.55697508797203,130.35829063104904,457632,0.13679119329390232,6152,5997,0,0,0,202,0,2,0,0,60.02665288972217,0,1,315.49902603383964,0,111,317,0,60.097349633070124"
