value
"2019:01:03:02:52:00,343;107605;202;300;1546465317;384852;22.6;314.5;129.2;129.7;0;0;0.14;0;0;2400;60.01;60.1;178;0;0;7;330;0;250;0;26.2;25.9;24.4;5275;107;2;0;1;0;0;32768;2;0"
