value
"2019:01:03:04:46:00,781;107605;202;300;1546472158;384843;22.6;315.3;129.5;130.3;0;0;0.14;0;0;2400;60;59.91;178;0;0;7;330;0;250;0;25;24.6;23.2;5275;107;2;0;1;0;0;32768;2;0"
"2019:01:03:04:47:01,015;107605;202;300;1546472218;384843;22.6;315.8;129.5;130.3;0;0;0.14;0;0;2400;60.03;59.94;178;0;0;7;330;0;250;0;25;24.6;23.2;5275;107;2;0;1;0;0;32768;2;0"
