value
"2019:01:17:19:03:01,203;107605;202;300;1547733224;393039;23;320.7;131.5;132.7;0;0;0.16;0;0;2400;60.01;59.92;221;0;0;7;330;0;250;0;22.4;22.5;19.1;5309;107;2;0;1;0;0;0;2;0"
