value
"2019:01:03:17:46:00,593;107605;202;300;1546518960;385060;135.7;369.8;130.4;131.1;0;96;0.99;211;209;2400;59.99;60.07;236;164;5;7;330;485;500;144;36.8;36.6;32.7;5278;111;0;302;0;0;256;32768;2;0"
