value
"2019:03:27:22:16:00,156,107602,30.82579066619219,30.16881676981866,26.983711299784773,0,0,250,1556088785,330,300,2400,0,0,6.7680033727137925,22.85873282501343,129.70437319393676,131.03769112616502,457632,0.1294710671253779,6152,0,0,2,0,202,0,2,0,0,60.0112991866481,0,1,317.7092206647372,0,111,330,6,59.920707109225766"
