value
"2019:05:09:08:34:01,169,107603,20.340486458148735,20.00554330705254,18.004117050359675,0,0,250,1555565781,330,300,2400,0,0,6.82016027129248,25.342847634102508,131.1261557258316,132.5595861424663,456159,0.14808500599770924,6075,6001,0,2,0,202,0,2,0,0,59.98758114069635,0,1,360.62775028323085,0,107,323,0,60.04936189461689"
