value
"2019:01:03:04:27:01,000;107605;202;300;1546471018;384844;22.6;315;129.5;130.3;0;0;0.14;0;0;2400;59.99;59.9;178;0;0;7;330;0;250;0;25.1;24.8;23.3;5275;107;2;0;1;0;0;32768;2;0"
