value
"2019:01:02:22:29:01,140;107605;202;300;1546449537;384874;23;320.8;131.2;131.7;0;0;0.14;0;0;2400;59.95;59.86;178;0;0;7;330;0;250;0;27.4;27;25.1;5275;107;2;0;1;0;0;32768;2;0"
"2019:01:02:22:30:01,375;107605;202;300;1546449597;384874;23;320.3;131;131.9;0;0;0.14;0;0;2400;59.95;60.03;178;0;0;7;330;0;250;0;27.4;27;25.1;5275;107;2;0;1;0;0;32768;2;0"
