value
"2019:04:25:00:39:00,424,107603,21.64370652186044,21.397205131741064,19.21480701859691,0,0,250,1556088785,330,300,2400,0,0,6.92698365940123,23.39688694692813,131.07149608244654,132.93274801743684,457632,0.15062773827594356,6152,6002,0,8,0,202,0,2,0,0,60.004613888975655,0,1,362.8596433475017,0,107,373,0,59.90746571782063"
