value
"2019:01:16:21:36:03,312;107605;202;300;1547656001;392669;22.6;316.7;130.1;131.4;0;0;0.14;0;0;2400;59.97;59.88;189;0;0;7;330;0;250;0;23.3;22.9;21.5;5304;107;2;6000;1;0;0;0;2;0"
