value
"2019:01:17:02:04:02,203;107605;202;300;1547672082;392680;22.6;314.5;129.5;131.3;0;0;0.14;0;0;2400;60.04;59.95;310;0;0;7;330;0;250;0;22.9;22.5;21;5305;107;2;6000;1;0;0;0;2;0"
