value
"2019:01:03:07:07:00,390;107605;202;300;1546480618;384831;22.6;316.1;128.8;129.6;0;0;0.14;0;0;2400;59.98;59.89;178;0;0;7;330;0;250;0;24.9;24.5;23.2;5276;111;0;0;1;0;0;32768;2;0"
