value
"2019:01:02:16:25:00,093;107605;202;300;1546427695;384804;22.5;312.6;128.1;128.2;0;0;0.14;0;0;2400;59.96;60.05;268;0;0;7;330;0;250;0;36.6;36.4;33.8;5275;107;2;0;1;0;0;32768;2;0"
