value
"2019:01:17:02:36:01,500;107605;202;300;1547674001;392677;22.6;315.4;129.7;131.1;0;0;0.14;0;0;2400;60.02;60.11;310;0;0;7;330;0;250;0;22.6;22.4;20.7;5305;107;2;6000;1;0;0;0;2;0"
