value
"2019:06:28:00:21:00,783,107601,23.700129460167954,22.80329283914616,19.80364202172423,87,0,608,1553011551,330,300,2400,0,105,6.95076685560889,58.634322813703335,128.91666955457185,130.5553667254804,430270,0.5566879055232858,5939,6000,0,2,32768,202,0,2,256,3,60.01432141771889,45,1,367.3881287396609,491,107,305,17,59.93763687005804"
