value
"2019:04:11:19:19:00,626,107602,34.730662590960854,35.599167264667635,34.25807019916829,0,0,250,1554093645,330,300,2400,0,0,6.784604957858392,22.70708246114955,129.14849857850058,131.09673183317864,449918,0.13115566401393153,5997,6013,0,2,32768,202,0,2,0,0,59.95450359000091,16,1,316.27123512800534,0,111,348,0,59.90862543728377"
