value
"2019:01:18:18:24:01,953,107604,22.623892589563546,23.2699294983031,22.083911576162066,0,0,250,1556088785,330,300,2400,0,0,6.976132097406662,22.39218070102015,127.50912851062385,129.1643758727703,457632,0.13371509211610827,6152,0,0,2,32768,202,0,2,0,0,60.037709816504936,0,1,313.8219149396849,0,107,269,16,60.06192030843144"
