value
"2019:01:17:09:35:00,984;107605;202;300;1547699140;392642;22.4;314.5;128.6;129.5;0;0;0.13;0;0;2400;59.98;60.07;310;0;0;7;330;0;250;0;34.3;34.2;32.5;5306;111;0;6000;1;0;0;0;2;0"
