value
"2019:01:04:02:37:00,984;107605;202;300;1546550822;385680;22.4;309.6;127.4;127.9;0;0;0.14;0;0;2400;59.98;60.06;200;0;0;7;330;0;250;0;23.1;22.7;20.9;5278;111;0;302;1;0;0;32768;2;0"
