value
"2019:06:30:05:06:01,193,107603,19.012451286441138,19.255465152467515,16.287152709095814,91,0,250,1556088785,330,300,2400,0,78,6.838762042601957,86.77606106245366,130.04398162871075,130.96568441264608,457632,0.15655062856210863,6152,0,0,1024,32768,202,0,2,0,3,59.97493342485832,56,1,318.56881245306727,0,107,337,0,60.052314109992004"
