value
"2019:05:19:10:15:01,231,107604,21.4674971113076,21.30983462041877,19.658240782700524,0,0,250,1556088737,330,300,2400,0,0,6.948831855148455,22.88231320491177,130.1840460443913,130.78727944892964,457632,0.11343106435468142,6152,6001,0,0,0,202,0,2,0,0,60.01437166350385,0,1,318.953007587733,0,111,286,0,59.947955594866"
