value
"2019:07:11:21:25:00,522,107603,28.98939547779446,29.16245023316587,29.463244374761416,0,0,250,1552395598,330,300,2400,0,0,6.8783172005259985,22.12961371329184,126.89922279114543,129.4805536126987,427232,0.13148279581200767,5902,0,0,2,0,202,0,2,0,0,59.99903173398787,0,1,312.25326754873674,0,107,226,0,60.06923570505671"
