value
"2019:01:02:18:17:01,000;107605;202;300;1546434416;384886;22.9;316.2;129.5;130;0;0;0.14;0;0;2400;59.97;60.05;171;0;0;7;330;0;250;0;32.2;31.8;29.5;5275;107;2;0;1;0;0;32768;2;0"
