value
"2019:01:02:10:16:09,156;107605;202;300;1546405562;384777;22.5;313.6;128.3;128.6;0;0;0.14;0;0;2400;59.93;60.01;268;0;0;7;330;0;250;0;35.1;34.9;32.6;5275;107;2;0;1;0;0;32768;2;0"
