value
"2019:03:28:13:34:00,125,107604,24.96555058389786,25.259332454166724,19.579224330431316,286,0,250,1556088755,330,300,2400,1140,1529,6.965404493541428,226.03882760418637,131.51637956879568,134.41135608246407,457632,5.451497912347549,6152,0,0,0,32768,202,0,2,256,11,60.01845554869738,169,1,372.1745531168941,410,111,318,400,59.96107753852928"
