value
"2019:01:03:16:08:00,812;107605;202;300;1546513080;384944;180.5;364.7;128.3;129.1;0;129;2.53;552;523;2400;60.01;59.93;146;221;7;7;330;393;396;298;36.8;36.5;34.6;5278;111;0;302;0;0;256;32768;2;0"
