value
"2019:01:02:15:02:00,593;107605;202;300;1546422715;384811;22.5;312.9;127.9;128.8;0;0;0.14;0;0;2400;59.97;60.06;268;0;0;7;330;0;250;0;38.4;38.4;34.9;5275;107;2;0;1;0;0;32768;2;0"
