value
"2019:01:17:10:51:07,671;107605;202;300;1547703709;392636;22.2;312.5;127.2;129.1;0;0;0.14;0;0;2400;59.97;59.88;310;0;0;7;330;0;250;0;34.9;34.7;31.8;5306;111;0;6000;1;0;0;0;2;0"
"2019:01:17:10:52:01,062;107605;202;300;1547703762;392636;22.1;311.4;126.8;129.5;0;0;0.13;0;0;2400;60.02;59.94;310;0;0;7;330;0;250;0;34.9;34.7;31.8;5306;111;0;6000;1;0;0;0;2;0"
