value
"2019:01:02:11:44:00,093;107605;202;300;1546410834;384811;22.4;311.3;127.4;128.2;0;0;0.14;0;0;2400;60.03;59.94;268;0;0;7;330;0;250;0;36.1;36;33;5275;107;2;0;1;0;0;32768;2;0"
