value
"2019:11:28:21:53:00,831,107603,16.263109957580603,16.929657056697053,14.168554031531418,125,0,559,1556088732,330,300,2400,385,13,6.880227918281889,112.90004872280844,131.89744092687616,133.2130125454656,457632,0.5955870120470353,6152,0,0,0,32768,202,0,2,256,4,60.032531196315546,76,0,373.7434205120211,482,111,247,88,60.05789653640808"
