value
"2019:07:05:19:26:00,519,107601,20.187291459743207,19.989312000433074,17.823242051299893,0,0,250,1552292190,330,300,2400,0,0,6.960463225523199,22.842510603614937,130.9373004731111,132.5328832494444,424650,0.14231403954458074,5856,0,0,2,0,202,0,2,0,0,59.97113570958619,0,1,317.5294048319687,0,107,287,0,60.05818647126638"
