value
"2019:01:03:15:55:00,671;107605;202;300;1546512300;384943;22.3;307.2;126.5;126.5;0;0;0.16;0;0;2400;60.02;59.93;159;0;0;7;330;0;250;0;37.3;37;34.9;5278;111;0;302;1;0;0;32768;2;0"
