value
"2019:01:17:13:50:03,578;107605;202;300;1547714443;392621;22.2;308.1;126.5;128.1;0;0;0.14;0;0;2400;60.02;60.11;310;0;0;7;330;0;250;0;43.1;43.3;38.4;5306;111;0;6000;1;0;0;0;2;0"
